#{"t_start": 1776073570.119304, "env_id": "None"}
r,l,t
-8.45,18,14.181239
-8.65,18,14.18899
14.2,18,14.199001
13.2,18,14.20675
2.0,18,14.215187
2.75,18,14.222938
-8.6,18,14.25682
-8.85,18,14.266073
-8.75,18,14.275144
-9.15,18,14.283898
-8.65,18,14.283898
1.95,18,14.299753
-8.6,18,14.309766
13.1,18,14.316698
4.8,18,14.324447
-7.3,18,14.3332
12.15,18,14.342668
-8.15,18,14.351882
-8.65,18,14.359374
-7.4,18,14.369928
12.15,18,14.400624
12.45,18,14.413472
13.55,18,14.422339
12.3,18,14.430339
-8.0,18,14.431339
12.45,18,14.447005
-8.85,18,14.456769
-8.6,18,14.464799
-8.85,18,14.472823
11.9,18,14.482861
12.65,18,14.490884
-8.0,18,14.500659
13.2,18,14.508688
15.1,18,14.516458
13.55,18,14.552703
12.85,18,14.5611
-8.35,18,14.5651
-9.05,18,14.575688
-7.95,18,14.580991
12.9,18,14.580991
-6.65,18,14.596683
-8.85,18,14.596683
2.05,18,14.614209
-7.4,18,14.614209
2.0,18,14.630228
12.55,18,14.638237
13.3,18,14.645988
12.2,18,14.653738
12.15,18,14.687039
-8.8,18,14.694278
-8.35,18,14.698276
-8.5,18,14.698276
-7.5,18,14.714075
-7.55,18,14.719606
16.3,18,14.730128
1.65,18,14.738157
3.0,18,14.748571
2.55,18,14.75756
-8.5,18,14.758561
-7.5,18,14.774321
12.9,18,14.783575
-8.3,18,14.790325
-8.6,18,14.798336
14.6,18,14.833704
-6.5,18,14.837704
-8.45,18,14.837704
2.75,18,14.853438
15.0,18,14.853438
12.85,18,14.870924
-8.25,18,14.879938
-8.8,18,14.886948
12.15,18,14.894436
-8.7,18,14.902188
12.4,18,14.910197
-8.4,18,14.915945
-8.25,18,14.925435
12.2,18,14.931179
13.3,18,14.965882
13.8,18,14.973875
1.7,18,14.982776
-8.45,18,14.988852
12.0,18,15.000647
12.6,18,15.007657
2.7,18,15.015407
13.9,18,15.02229
-8.3,18,15.032303
-7.5,18,15.041316
-8.1,18,15.049067
12.85,18,15.057077
13.3,18,15.064827
-8.55,18,15.074992
-8.6,18,15.108334
-8.45,18,15.110334
-8.85,18,15.126035
1.8,18,15.126035
2.95,18,15.14175
13.15,18,15.14175
-8.7,18,15.16045
1.6,18,15.167999
-7.85,18,15.175583
11.75,18,15.180979
12.55,18,15.190504
-8.0,18,15.200541
12.45,18,15.208313
12.15,18,15.21835
-8.35,18,15.249494
-7.7,18,15.260529
-7.55,18,15.261533
2.85,18,15.261533
13.5,18,15.280728
12.6,18,15.293026
11.7,18,15.30078
3.6,18,15.308789
-8.75,18,15.316538
14.05,18,15.324025
-7.25,18,15.326027
-8.35,18,15.340041
-9.1,18,15.340041
-7.95,18,15.355692
-8.6,18,15.391178
-8.95,18,15.395178
12.95,18,15.395178
-7.6,18,15.410886
14.3,18,15.410886
11.8,18,15.43057
12.2,18,15.438579
12.6,18,15.448744
-8.35,18,15.457872
-8.3,18,15.461877
12.85,18,15.461877
-7.45,18,15.478031
2.1,18,15.478031
3.9,18,15.493696
12.4,18,15.493696
12.8,18,15.539387
-8.5,18,15.546614
14.7,18,15.546614
13.6,18,15.562351
12.35,18,15.562351
-8.8,18,15.578121
-8.3,18,15.578121
-9.25,18,15.593771
12.75,18,15.593771
-8.35,18,15.61322
12.15,18,15.621433
11.75,18,15.625433
12.0,18,15.625433
-8.8,18,15.641184
12.15,18,15.677523
13.0,18,15.680523
-8.5,18,15.680523
13.45,18,15.696244
12.35,18,15.705534
3.8,18,15.711533
-8.4,18,15.721248
1.65,18,15.72859
-7.85,18,15.72859
-9.05,18,15.744379
12.15,18,15.744379
-8.05,18,15.758545
1.8,18,15.767673
12.85,18,15.774758
12.3,18,15.810273
12.5,18,15.817601
13.6,18,15.819602
1.75,18,15.84138
14.7,18,15.849407
13.15,18,15.857178
-8.55,18,15.8632
12.95,18,15.872976
-7.7,18,15.881001
16.55,18,16.030085
1.65,18,16.030085
1.55,18,16.046002
2.0,18,16.052584
12.6,18,16.062777
-7.55,18,16.091768
-9.1,18,16.091768
13.25,18,16.111499
12.7,18,16.119509
-7.0,18,16.126997
-9.25,18,16.134746
12.9,18,16.140754
-8.9,18,16.148503
-8.75,18,16.15599
-8.65,18,16.168004
-8.9,18,16.179245
-8.35,18,16.187254
-8.65,18,16.195004
-9.05,18,16.203013
-8.7,18,16.210763
14.4,18,16.239282
-8.55,18,16.250695
12.35,18,16.255692
1.75,18,16.255692
-8.5,18,16.270734
-8.5,18,16.280056
-8.8,18,16.286116
-7.55,18,16.286116
13.6,18,16.301856
-7.3,18,16.301856
13.35,18,16.301856
1.65,18,16.32556
-7.3,18,16.333331
-8.55,18,16.343361
-9.05,18,16.377218
-6.55,18,16.384945
-8.5,18,16.388945
-8.4,18,16.388945
12.6,18,16.40854
-7.45,18,16.416031
-7.9,18,16.423781
-6.75,18,16.43153
-8.55,18,16.437278
2.75,18,16.445027
14.65,18,16.452777
-8.25,18,16.460527
12.05,18,16.470722
12.4,18,16.479388
12.55,18,16.516095
13.35,18,16.52523
-8.2,18,16.52823
12.6,18,16.52823
15.5,18,16.543937
13.1,18,16.543937
11.8,18,16.559582
15.35,18,16.559582
12.3,18,16.577261
-8.9,18,16.577261
-8.7,18,16.591271
-8.15,18,16.591271
-8.35,18,16.60694
12.0,18,16.60694
14.7,18,16.651368
12.5,18,16.655369
-8.9,18,16.655369
12.2,18,16.671169
-7.55,18,16.677243
-6.45,18,16.687297
12.55,18,16.697123
-8.75,18,16.705155
2.9,18,16.714916
-8.25,18,16.722667
-8.65,18,16.730677
14.7,18,16.736425
12.8,18,16.744435
-8.05,18,16.752185
12.85,18,16.785687
13.3,18,16.794859
13.05,18,16.803314
-9.1,18,16.807316
13.65,18,16.807316
12.85,18,16.826863
-9.0,18,16.8369
13.8,18,16.844929
-8.55,18,16.852958
13.65,18,16.862731
-8.35,18,16.8705
-7.95,18,16.879536
15.0,18,16.886566
-7.55,18,16.896601
-9.05,18,16.904373
-8.9,18,16.940428
-8.4,18,16.940428
1.8,18,16.956201
13.15,18,16.956201
13.1,18,16.972149
-8.95,18,16.979686
13.2,18,16.989723
1.8,18,16.997754
14.15,18,17.006915
-9.0,18,17.016157
-8.2,18,17.019158
12.3,18,17.019158
-7.35,18,17.034839
-7.0,18,17.034839
12.7,18,17.079616
-9.05,18,17.089863
-8.25,18,17.097944
14.2,18,17.097944
1.8,18,17.097944
13.65,18,17.113653
14.05,18,17.113653
-8.55,18,17.129323
12.6,18,17.129323
-7.45,18,17.153032
13.3,18,17.162811
14.75,18,17.170841
-7.8,18,17.18012
12.5,18,17.18815
-8.35,18,17.225017
14.8,18,17.231254
2.8,18,17.231254
-8.65,18,17.249692
-9.05,18,17.260451
12.05,18,17.267703
2.15,18,17.267703
13.1,18,17.2858
-8.25,18,17.293831
12.15,18,17.301603
13.9,18,17.311643
-8.2,18,17.319416
-7.5,18,17.329454
-8.3,18,17.338947
12.95,18,17.374815
4.75,18,17.382632
-8.5,18,17.388871
14.6,18,17.388871
2.7,18,17.40855
12.65,18,17.416561
-8.6,18,17.426862
1.9,18,17.434611
13.3,18,17.442358
14.15,18,17.452111
-8.75,18,17.461133
2.7,18,17.468142
-7.35,18,17.476153
-6.95,18,17.483902
2.8,18,17.493914
-8.6,18,17.529612
13.6,18,17.541417
-8.25,18,17.546417
12.9,18,17.546417
3.75,18,17.56212
-7.9,18,17.56212
11.9,18,17.584297
11.75,18,17.592306
-8.0,18,17.601817
11.95,18,17.609305
13.35,18,17.619057
13.1,18,17.626807
-8.35,18,17.634815
-8.1,18,17.642565
-8.35,18,17.678378
-8.25,18,17.680382
11.7,18,17.680382
-8.1,18,17.702281
11.75,18,17.71109
2.65,18,17.716089
13.65,18,17.716089
2.15,18,17.737807
13.85,18,17.745816
1.85,18,17.754447
11.95,18,17.763459
12.1,18,17.773472
-7.5,18,17.781483
2.3,18,17.791495
11.85,18,17.826226
-7.6,18,17.83548
13.3,18,17.837481
12.6,18,17.837481
13.05,18,17.861235
-7.45,18,17.868986
-8.75,18,17.872991
12.4,18,17.88666
2.95,18,17.895673
2.85,18,17.903971
12.5,18,17.903971
-8.65,18,17.91971
12.85,18,17.91971
13.25,18,17.940644
-8.35,18,17.975912
-6.6,18,17.978987
-7.35,18,17.993
13.3,18,18.001011
-8.25,18,18.008762
-9.0,18,18.016773
14.85,18,18.024523
-8.3,18,18.03053
14.35,18,18.038539
12.25,18,18.046289
2.15,18,18.054299
1.4,18,18.063355
16.5,18,18.067358
12.35,18,18.078988
12.35,18,18.115835
2.7,18,18.115835
-8.5,18,18.133617
-8.35,18,18.141105
13.25,18,18.148855
4.85,18,18.158347
-8.9,18,18.166357
12.35,18,18.176109
14.1,18,18.183118
11.75,18,18.192614
-8.4,18,18.200908
2.1,18,18.200908
1.75,18,18.216608
13.4,18,18.216608
-7.4,18,18.234327
-8.2,18,18.270655
12.0,18,18.27951
12.3,18,18.280515
-7.75,18,18.280515
-5.5,18,18.296238
12.05,18,18.312023
13.6,18,18.312023
-7.85,18,18.327698
-7.65,18,18.327698
-8.6,18,18.349391
13.05,18,18.358441
-8.65,18,18.364641
14.1,18,18.364641
-8.75,18,18.384768
12.75,18,18.41281
14.6,18,18.41281
3.0,18,18.434594
2.5,18,18.440601
-7.5,18,18.450368
12.2,18,18.458784
12.05,18,18.466464
-8.4,18,18.473483
11.8,18,18.479547
11.65,18,18.488562
13.4,18,18.488562
12.0,18,18.504239
1.7,18,18.504239
13.05,18,18.521954
-9.4,18,18.558362
-6.35,18,18.558362
12.5,18,18.575815
14.85,18,18.583827
-6.9,18,18.591836
-6.3,18,18.599586
2.55,18,18.609078
12.45,18,18.618568
13.8,18,18.622572
-8.7,18,18.636584
-8.8,18,18.636584
12.4,18,18.655029
-8.95,18,18.66304
1.9,18,18.671591
13.6,18,18.704727
-8.55,18,18.713914
-8.35,18,18.715915
2.15,18,18.715915
12.75,18,18.73964
13.5,18,18.74713
-7.9,18,18.75514
14.3,18,18.764892
12.95,18,18.772902
-8.15,18,18.782154
-8.25,18,18.789903
13.55,18,18.797912
-8.65,18,18.805921
-7.95,18,18.815891
13.15,18,18.824131
12.75,18,18.860446
11.7,18,18.861424
14.35,18,19.007825
11.8,18,19.02854
-9.15,18,19.037056
12.35,18,19.047107
13.2,18,19.055258
-8.8,18,19.061396
13.05,18,19.061396
-7.5,18,19.077068
12.9,18,19.08066
-8.8,18,19.08066
-7.75,18,19.094494
-8.5,18,19.094494
2.85,18,19.136117
13.3,18,19.144502
-8.75,18,19.146502
12.8,18,19.162249
13.2,18,19.162249
-9.1,18,19.179921
13.4,18,19.186932
2.15,18,19.195944
12.65,18,19.205695
15.3,18,19.213704
-9.3,18,19.221454
12.65,18,19.232109
-8.75,18,19.241167
-9.1,18,19.249499
14.25,18,19.28564
-7.85,18,19.292856
-8.5,18,19.297854
-7.15,18,19.297854
15.3,18,19.317613
-8.4,18,19.32665
1.95,18,19.335217
-7.65,18,19.340214
14.9,18,19.340214
1.9,18,19.357186
-7.65,18,19.357186
14.3,18,19.371704
-8.05,18,19.371704
-8.65,18,19.381284
13.95,18,19.418824
-7.4,18,19.418824
-9.15,18,19.434586
12.6,18,19.434586
12.2,18,19.450386
-8.5,18,19.450386
12.8,18,19.466462
-8.4,18,19.470266
12.3,18,19.482309
-6.6,18,19.490335
12.8,18,19.498102
12.6,18,19.510681
-7.2,18,19.519823
1.5,18,19.526547
13.05,18,19.558293
2.85,18,19.568398
-9.3,18,19.576101
13.4,18,19.581189
-8.65,18,19.581189
-8.45,18,19.597734
13.0,18,19.605485
13.9,18,19.613235
1.9,18,19.621245
-8.35,18,19.628343
12.2,18,19.628343
14.65,18,19.641567
12.75,18,19.641567
12.95,18,19.657262
-8.65,18,19.657262
1.65,18,19.703785
13.65,18,19.710057
-8.55,18,19.710057
-9.0,18,19.725781
-7.65,18,19.733817
1.2,18,19.743597
-7.45,18,19.752631
13.15,18,19.763645
-8.6,18,19.769393
2.55,18,19.777403
1.3,18,19.789158
1.85,18,19.798651
-8.4,18,19.808662
1.5,18,19.816671
-7.6,18,19.852266
-9.05,18,19.860598
-8.65,18,19.869503
-8.35,18,19.873318
13.05,18,19.881362
-7.4,18,19.894151
12.5,18,19.904164
13.05,18,19.911913
-8.7,18,19.921665
-8.25,18,19.931676
13.15,18,19.939427
2.85,18,19.947436
12.1,18,19.955378
12.45,18,19.965512
-8.8,18,20.002839
-7.45,18,20.006839
-8.15,18,20.006839
13.25,18,20.024558
-8.75,18,20.032309
3.0,18,20.04006
12.9,18,20.04807
-8.8,18,20.053817
-8.85,18,20.065313
-8.45,18,20.073322
14.2,18,20.081831
13.3,18,20.091345
1.95,18,20.101098
-8.95,18,20.107105
-8.35,18,20.141932
-7.65,18,20.146461
-7.6,18,20.158276
12.4,18,20.16434
12.1,18,20.16434
2.15,18,20.182013
14.9,18,20.192025
13.1,18,20.199783
12.95,18,20.207813
-8.8,18,20.21759
12.0,18,20.225618
14.0,18,20.233379
13.7,18,20.241389
-8.3,18,20.251161
12.45,18,20.260898
12.5,18,20.29675
-8.3,18,20.29775
14.3,18,20.31349
14.95,18,20.31349
1.65,18,20.329142
11.9,18,20.344825
-7.45,18,20.344825
-7.15,18,20.360468
-7.95,18,20.360468
13.35,18,20.360468
12.95,18,20.382217
-8.95,18,20.392842
13.15,18,20.401829
-8.9,18,20.406613
1.55,18,20.444234
1.45,18,20.444234
1.65,18,20.463951
14.65,18,20.471962
-7.45,18,20.480921
12.4,18,20.488431
13.45,18,20.498942
13.7,18,20.506735
-8.3,18,20.513863
13.05,18,20.515863
13.05,18,20.515863
-7.35,18,20.5356
14.2,18,20.545638
14.5,18,20.55341
-8.8,18,20.589602
-8.65,18,20.598759
14.6,18,20.600759
13.55,18,20.600759
1.65,18,20.62448
11.8,18,20.632229
11.95,18,20.640238
12.2,18,20.647988
-9.15,18,20.655738
13.2,18,20.661485
13.65,18,20.669495
12.9,18,20.677504
12.45,18,20.682753
13.05,18,20.682753
13.05,18,20.725889
16.3,18,20.734108
15.4,18,20.734108
-8.2,18,20.749866
-8.2,18,20.757878
12.25,18,20.768472
13.1,18,20.777277
11.85,18,20.785895
-8.7,18,20.788895
12.9,18,20.788895
-8.15,18,20.805764
12.5,18,20.820278
-7.3,18,20.82811
11.75,18,20.836141
11.95,18,20.877565
12.1,18,20.88266
14.55,18,20.88266
12.9,18,20.895679
-7.35,18,20.895679
-8.65,18,20.915534
12.75,18,20.92356
-8.0,18,20.933335
-8.15,18,20.941399
14.1,18,20.952105
1.6,18,20.958281
12.5,18,20.958281
12.55,18,20.980191
-8.2,18,20.982798
-7.45,18,20.997035
-8.3,18,21.033974
13.25,18,21.036974
11.85,18,21.052637
2.6,18,21.052637
13.5,18,21.068332
-7.55,18,21.076115
12.65,18,21.088132
12.95,18,21.09614
12.15,18,21.105777
1.65,18,21.114579
13.1,18,21.121758
14.05,18,21.121758
13.2,18,21.137468
-8.0,18,21.137468
-8.55,18,21.17807
11.75,18,21.189407
13.7,18,21.197619
3.75,18,21.200619
1.5,18,21.200619
15.1,18,21.21634
13.15,18,21.21634
-8.4,18,21.234016
-8.75,18,21.242047
-8.45,18,21.251809
-7.6,18,21.257816
13.3,18,21.265565
-8.95,18,21.273575
13.9,18,21.282881
-8.7,18,21.29822
12.0,18,21.322549
1.95,18,21.327799
13.0,18,21.339985
13.3,18,21.346196
-7.35,18,21.346196
12.95,18,21.363675
12.2,18,21.363675
11.85,18,21.384031
-8.75,18,21.384031
-8.15,18,21.394053
1.95,18,21.394053
-7.65,18,21.415613
12.5,18,21.423363
-7.2,18,21.455388
13.4,18,21.466252
12.25,18,21.473623
12.5,18,21.473623
-7.6,18,21.484347
-7.65,18,21.498086
1.5,18,21.506645
-7.95,18,21.515016
-6.75,18,21.516016
12.0,18,21.516016
12.2,18,21.531778
13.3,18,21.547458
12.95,18,21.547458
13.05,18,21.563109
3.7,18,21.563109
-7.6,18,21.608646
-8.35,18,21.616765
12.45,18,21.618766
-8.4,18,21.636478
13.45,18,21.645852
12.8,18,21.654006
-7.55,18,21.66113
-7.7,18,21.671077
13.2,18,21.681892
12.35,18,21.694582
-8.6,18,21.702597
13.65,18,21.702597
-8.7,18,21.702597
13.85,18,21.724325
-8.85,18,21.757872
-8.8,18,21.758872
2.35,18,21.758872
12.45,18,21.781779
1.85,18,21.789548
12.4,18,21.798495
-7.7,18,21.800494
12.15,18,21.800494
-9.2,18,21.823995
2.2,18,21.833748
-7.65,18,21.984722
-8.35,18,21.984722
-8.6,18,21.999373
11.95,18,22.008662
-8.35,18,22.039498
3.6,18,22.048196
-8.85,18,22.057292
-7.6,18,22.061292
12.25,18,22.061292
-7.75,18,22.076993
14.2,18,22.085037
12.05,18,22.093046
-7.6,18,22.093046
11.9,18,22.108718
-8.05,18,22.108718
15.65,18,22.130393
12.2,18,22.139883
-8.1,18,22.147892
1.6,18,22.182334
12.35,18,22.190692
11.15,18,22.194692
-8.45,18,22.205142
13.7,18,22.212445
15.3,18,22.212445
12.65,18,22.232199
-8.4,18,22.241692
14.45,18,22.249443
13.95,18,22.257451
13.35,18,22.261455
12.4,18,22.261455
-7.85,18,22.275474
1.65,18,22.285543
-7.75,18,22.32173
13.45,18,22.330161
14.35,18,22.334161
13.3,18,22.334161
13.25,18,22.353204
-6.55,18,22.361962
11.75,18,22.370208
12.65,18,22.370208
12.05,18,22.385792
-8.0,18,22.40148
11.95,18,22.417185
-8.4,18,22.417185
-8.75,18,22.417185
-8.9,18,22.438864
-7.55,18,22.448617
12.95,18,22.481449
-7.95,18,22.487374
2.8,18,22.49731
-8.35,18,22.503591
13.1,18,22.503591
-8.2,18,22.519324
12.95,18,22.527355
-7.9,18,22.537135
11.85,18,22.545154
12.95,18,22.550901
14.4,18,22.561652
-7.35,18,22.572057
-9.15,18,22.576057
3.9,18,22.585777
1.95,18,22.624775
12.45,18,22.630893
-7.7,18,22.630893
12.85,18,22.654632
-9.05,18,22.662122
-7.75,18,22.672135
12.55,18,22.679623
11.95,18,22.687632
-7.45,18,22.695382
13.05,18,22.704609
3.3,18,22.709356
12.95,18,22.709356
13.5,18,22.725
12.6,18,22.725
-6.4,18,22.770098
-7.75,18,22.781164
-6.65,18,22.788795
-8.55,18,22.788795
-9.3,18,22.806417
-9.05,18,22.819913
12.35,18,22.827922
1.75,18,22.837412
-8.95,18,22.837412
-7.25,18,22.851426
2.85,18,22.851426
11.75,18,22.867094
1.95,18,22.882747
-8.6,18,22.885819
13.3,18,22.922403
-9.0,18,22.932772
-7.4,18,22.940022
-7.75,18,22.940022
13.1,18,22.957658
-7.1,18,22.963667
13.1,18,22.97147
-7.25,18,22.97147
-8.7,18,22.987509
12.3,18,22.987509
12.15,18,23.011205
1.9,18,23.018955
-8.55,18,23.02845
12.9,18,23.0362
12.3,18,23.044209
-8.65,18,23.071854
-7.65,18,23.08732
-9.1,18,23.095983
11.95,18,23.104465
-7.55,18,23.109409
-7.35,18,23.109409
-7.95,18,23.124504
-7.65,18,23.124504
-6.55,18,23.144213
12.05,18,23.152245
14.6,18,23.160018
-7.4,18,23.170058
14.4,18,23.179838
-6.0,18,23.187859
-6.95,18,23.242816
11.85,18,23.251197
-7.7,18,23.255197
12.9,18,23.267174
-8.6,18,23.271052
14.55,18,23.286226
13.05,18,23.294237
-7.85,18,23.303465
2.05,18,23.31069
14.95,18,23.317439
1.9,18,23.321444
-8.9,18,23.337076
12.85,18,23.344826
12.8,18,23.352577
-8.55,18,23.388948
13.5,18,23.388948
-8.45,18,23.404654
13.8,18,23.404654
12.25,18,23.426301
-8.45,18,23.436053
-8.3,18,23.44206
-7.5,18,23.44981
13.95,18,23.460295
-8.45,18,23.468835
12.5,18,23.478037
-8.65,18,23.486672
-7.8,18,23.494681
-8.6,18,23.494681
12.3,18,23.535172
-8.3,18,23.54585
-7.35,18,23.553078
12.3,18,23.558078
-8.35,18,23.558078
-8.95,18,23.575846
12.25,18,23.583878
-6.5,18,23.591914
13.25,18,23.599924
3.55,18,23.607675
-7.75,18,23.613423
12.35,18,23.623455
-8.25,18,23.631484
1.85,18,23.639254
12.65,18,23.674045
2.1,18,23.683164
12.2,18,23.691822
-8.1,18,23.691822
-8.15,18,23.707541
12.7,18,23.707541
14.55,18,23.7232
15.4,18,23.7232
-8.7,18,23.738879
3.05,18,23.738879
13.8,18,23.758539
-8.95,18,23.766548
-8.25,18,23.774298
-9.15,18,23.784055
14.05,18,23.793288
13.0,18,23.828613
-7.9,18,23.830611
11.75,18,23.846644
-8.65,18,23.855646
14.65,18,23.864291
13.15,18,23.872647
-8.75,18,23.881698
13.05,18,23.889228
14.35,18,23.898237
13.25,18,23.90543
12.35,18,23.90944
2.35,18,23.923117
12.3,18,23.931149
13.25,18,23.940928
11.9,18,23.973743
-6.25,18,23.983172
13.65,18,23.988676
11.7,18,23.988676
-6.55,18,24.006395
13.4,18,24.014406
-8.15,18,24.022157
12.35,18,24.032169
14.9,18,24.041923
13.5,18,24.051675
-9.4,18,24.061427
-7.7,18,24.07092
12.4,18,24.07092
-8.8,18,24.087045
12.5,18,24.122331
-8.35,18,24.130105
2.05,18,24.139691
-8.35,18,24.145948
12.0,18,24.16168
14.9,18,24.169535
-8.5,18,24.177716
12.2,18,24.18725
-8.25,18,24.19376
11.8,18,24.19376
12.5,18,24.20949
2.45,18,24.20949
15.7,18,24.225154
3.15,18,24.225154
-8.35,18,24.273003
-8.9,18,24.279227
12.9,18,24.287342
2.75,18,24.302901
-7.6,18,24.310389
14.3,18,24.318139
-7.75,18,24.32789
-8.55,18,24.32789
11.85,18,24.34508
-8.35,18,24.354832
-9.15,18,24.363325
-8.75,18,24.370812
-6.95,18,24.374781
-7.55,18,24.387296
-7.7,18,24.388801
1.65,18,24.432483
-8.4,18,24.441497
14.0,18,24.449893
12.2,18,24.459039
13.9,18,24.461039
12.25,18,24.461039
13.15,18,24.482188
13.25,18,24.492173
13.05,18,24.50129
-9.2,18,24.50329
-8.35,18,24.518986
12.25,18,24.528535
13.25,18,24.536285
3.25,18,24.544035
-7.55,18,24.571898
-8.1,18,24.584203
-7.05,18,24.588717
12.05,18,24.588717
-7.0,18,24.60656
-9.0,18,24.61457
14.3,18,24.624348
13.1,18,24.632375
3.25,18,24.640146
11.85,18,24.651929
-8.25,18,24.659957
-7.8,18,24.667727
11.55,18,24.675756
13.75,18,24.683787
1.45,18,24.716765
-8.6,18,24.726104
2.05,18,24.733536
12.75,18,24.733536
-9.1,18,24.749342
-7.25,18,24.759173
-8.1,18,24.767202
13.05,18,24.779238
11.85,18,24.788001
12.0,18,24.797013
-8.05,18,24.799016
-8.3,18,24.815101
12.85,18,24.822852
12.75,18,24.832864
-8.7,18,24.867149
-7.55,18,24.875156
3.9,18,24.879157
-7.45,18,24.888253
-8.25,18,25.052348
2.1,18,25.059914
-6.6,18,25.068032
13.85,18,25.073008
12.1,18,25.073008
-7.2,18,25.088171
13.35,18,25.094676
-8.7,18,25.104092
-8.0,18,25.104092
12.85,18,25.119804
14.8,18,25.152865
13.15,18,25.157865
12.75,18,25.157865
12.8,18,25.177358
14.0,18,25.185368
-9.05,18,25.192784
12.95,18,25.202534
12.25,18,25.210541
-8.15,18,25.21829
-7.35,18,25.227936
-9.0,18,25.235945
-8.5,18,25.245454
2.75,18,25.253202
-9.25,18,25.261209
12.2,18,25.270435
-7.25,18,25.306275
13.15,18,25.314542
-8.35,18,25.315542
13.35,18,25.331208
12.9,18,25.338805
-7.55,18,25.346553
11.75,18,25.354583
-8.0,18,25.362279
-6.95,18,25.36973
-7.9,18,25.382544
13.1,18,25.390292
12.2,18,25.399785
12.55,18,25.407532
12.4,18,25.409534
12.5,18,25.450517
-8.8,18,25.460269
-6.8,18,25.468335
13.3,18,25.478344
12.75,18,25.486094
-8.5,18,25.494342
1.3,18,25.503888
2.95,18,25.511775
13.8,18,25.521412
14.35,18,25.529438
-7.6,18,25.541483
12.4,18,25.55126
-8.45,18,25.559284
14.35,18,25.567293
1.65,18,25.602293
-7.95,18,25.610384
12.2,18,25.612385
12.35,18,25.628354
13.2,18,25.63236
-7.7,18,25.644369
15.4,18,25.644369
-8.65,18,25.66205
-7.05,18,25.669536
11.85,18,25.677284
13.55,18,25.68329
-8.3,18,25.690798
12.5,18,25.694702
13.8,18,25.708342
14.3,18,25.740837
-7.9,18,25.749626
12.0,18,25.75982
-8.9,18,25.767018
13.05,18,25.770019
16.35,18,25.770019
14.05,18,25.790729
-8.75,18,25.798737
-8.65,18,25.807487
12.4,18,25.816973
1.7,18,25.8276
-8.45,18,25.837579
12.1,18,25.842579
-8.8,18,25.854303
-7.2,18,25.862053
-7.9,18,25.900898
-8.35,18,25.910589
-8.25,18,25.920614
13.45,18,25.930383
3.45,18,25.938391
12.05,18,25.949508
-8.0,18,25.957713
-6.2,18,25.967719
12.9,18,25.975906
11.7,18,25.983711
-7.9,18,25.993223
11.5,18,25.997133
13.0,18,26.00717
13.05,18,26.019362
2.55,18,26.05468
14.25,18,26.060863
12.95,18,26.074415
-8.65,18,26.084898
12.25,18,26.094228
-8.3,18,26.10222
1.9,18,26.112765
2.15,18,26.120773
12.35,18,26.128521
2.9,18,26.138204
2.65,18,26.146475
-8.55,18,26.156706
3.25,18,26.163532
12.7,18,26.173283
1.9,18,26.208179
12.8,18,26.212179
13.0,18,26.22504
-7.35,18,26.228054
14.5,18,26.228054
-8.7,18,26.24988
-9.35,18,26.257887
-8.15,18,26.267637
-8.75,18,26.275385
13.3,18,26.285395
-8.0,18,26.295145
-8.85,18,26.302631
12.7,18,26.3136
-8.8,18,26.322088
1.65,18,26.357705
12.05,18,26.366867
13.75,18,26.37501
-7.45,18,26.37601
2.05,18,26.391661
-6.2,18,26.401144
12.25,18,26.410317
12.3,18,26.412317
11.9,18,26.428026
1.65,18,26.428026
12.6,18,26.443733
-7.7,18,26.447947
12.55,18,26.447947
14.75,18,26.470041
-9.2,18,26.503714
13.3,18,26.51108
18.1,18,26.519556
-8.25,18,26.528351
-8.35,18,26.536615
13.15,18,26.541656
12.55,18,26.541656
-8.45,18,26.555407
-8.8,18,26.57134
-8.45,18,26.580919
-5.35,18,26.589429
15.4,18,26.591431
11.7,18,26.605018
12.3,18,26.611025
1.7,18,26.618774
12.0,18,26.655732
11.85,18,26.660731
12.15,18,26.672654
13.95,18,26.682406
2.05,18,26.689414
-7.9,18,26.696796
3.35,18,26.705619
-7.55,18,26.714172
-8.9,18,26.722957
-6.6,18,26.730321
13.1,18,26.737519
-8.45,18,26.775337
14.1,18,26.785357
-8.5,18,26.794074
12.95,18,26.832463
-8.85,18,26.841655
2.95,18,26.850542
12.05,18,26.858848
15.25,18,26.867007
12.8,18,26.875757
-8.35,18,26.885767
2.6,18,26.893517
13.8,18,26.901524
12.4,18,26.911274
13.15,18,26.919023
13.85,18,26.927031
-8.5,18,26.935037
13.45,18,26.944788
2.0,18,26.981802
-8.55,18,26.990658
11.6,18,26.998279
1.95,18,27.007155
11.9,18,27.016665
-8.75,18,27.02041
14.3,18,27.032754
12.0,18,27.042506
-9.4,18,27.050514
12.1,18,27.058262
11.95,18,27.064267
12.85,18,27.074355
13.9,18,27.084137
-8.65,18,27.092072
12.0,18,27.125558
1.85,18,27.134304
-8.7,18,27.139303
-8.55,18,27.139303
-8.0,18,27.160989
12.5,18,27.168739
-8.65,18,27.174744
13.15,18,27.182752
12.95,18,27.192003
13.35,18,27.199751
13.7,18,27.211103
-7.5,18,27.219918
-7.45,18,27.225925
15.25,18,27.232933
16.35,18,27.242007
15.25,18,27.274809
1.85,18,27.284791
-8.0,18,27.291432
12.0,18,27.301657
13.55,18,27.31142
13.3,18,27.320622
12.5,18,27.329373
3.1,18,27.336862
